id,reduced_comp,in_icsd,full_energyperatom,sc_decomp_energy,cond_ion_frac,oxidation,reduction,stability_window,reward
Na1Sc2Cl1Br6_icsd_035428_1,NaSc2Br6Cl,False,-4.013,0.0478,0.1,,,,0.289
Li1Y1Br3I1_icsd_186409_1,LiYIBr3,False,-3.948,0.0478,0.1667,,,,0.2983
K3Al1Si1S5_icsd_415214_2,K3AlSiS5,False,-4.465,0.0478,0.3,,,,0.3585
K1Hg1Al1Br5I1_icsd_050988_3,KAlHgIBr5,False,-2.674,0.0479,0.1111,,,,0.2905
K3Y2Br9_icsd_009725_1,K3Y2Br9,False,-3.911,0.0481,0.2143,,,,0.3049
Li1Sc1Cl2Br2_Mg1Hf1Cl2S2_sg63_icsd_260003_2_1,LiSc(BrCl)2,False,-4.153,0.0481,0.1667,,,,0.2983
Na2Sc2F7Cl1_icsd_079478_1,Na2Sc2ClF7,False,-5.68,0.0482,0.1667,,,,0.2982
Li2Sc1La1Br8_icsd_161850_1,Li2LaScBr8,False,-3.93,0.0485,0.1667,,,,0.2982
Li1Y1Br2I2_Mg1Hf1Cl2S2_sg63_icsd_260003_2_4,LiY(IBr)2,False,-3.832,0.0487,0.1667,,,,0.2982
K3Hf1Br5I2_icsd_002335_1,K3HfI2Br5,False,-3.582,0.0487,0.2727,,,,0.313
K3Zn1Al1Br8_icsd_026803_1,K3AlZnBr8,False,-3.03,0.0487,0.2308,,,,0.3071
K3Al1Br6_icsd_063454_1,K3AlBr6,False,-3.191,0.0489,0.3,,,,0.3584
Li1Al1F1Br3_icsd_082802_3,LiAlBr3F,False,-3.854,0.0492,0.1667,,,,0.2982
Na1Cd1Al1Br4I2_icsd_083588_2,NaAlCd(IBr2)2,False,-2.76,0.0494,0.1111,,,,0.2905
K1Y1Zn1Cl2Br4_icsd_083588_1,KYZn(Br2Cl)2,False,-3.65,0.0494,0.1111,,,,0.2905
K1Sc1Hf1Br6S1_icsd_159097_20,KHfScSBr6,False,-4.432,0.0494,0.1,,,,0.2889
K2Sc2Br7I1_icsd_079478_1,K2Sc2IBr7,False,-3.796,0.0495,0.1667,,,,0.2982
K1Sc2Y1Br6I4_icsd_245805_2,KYSc2(I2Br3)2,False,-3.909,0.0496,0.0714,,,,0.2849
K4Hf1Br8_icsd_633326_1,K4HfBr8,False,-3.617,0.0496,0.3077,,,,0.3605
Li2Ti1Hf3N6_icsd_069189_1,Li2Hf3TiN6,False,-8.441,0.0497,0.1667,,,,0.2982
K1La1Al2Br8I2_icsd_408052_1,KLaAl2(IBr4)2,False,-3.451,0.0497,0.0714,,,,0.2849
Li2Si1Ge1O5_icsd_160149_2,Li2SiGeO5,False,-6.497,0.0497,0.2222,,,,0.3059
Li2Sc1Cd2Br9_icsd_075583_1,Li2ScCd2Br9,False,-3.097,0.0499,0.1429,,,,0.2948
Li2Y1Ge1Br9_icsd_180336_2,Li2YGeBr9,False,-3.461,0.0499,0.1538,,,,0.2964
Li1Y2Cd1Br9_icsd_281502_1,LiY2CdBr9,False,-3.732,0.0499,0.0769,,,,0.2857
K1Sc2Hg1I9_icsd_281502_1,KSc2HgI9,False,-2.966,0.0499,0.0769,,,,0.2857
Li1Y2Cd1Cl2Br7_icsd_071263_3,LiY2CdBr7Cl2,False,-3.866,0.05,0.0769,,,,0.2857
K1Cd2Al1Br8_icsd_061388_1,KAl(CdBr4)2,False,-2.744,0.0501,0.0833,,,,0.2866
Li2Y1Si1Br9_icsd_180336_2,Li2YSiBr9,False,-3.599,0.0502,0.1538,,,,0.2964
K3Y2Br8I1_icsd_412221_1,K3Y2IBr8,False,-3.856,0.0502,0.2143,,,,0.3048
Li2Al1Br4I1_icsd_202983_1,Li2AlIBr4,False,-3.199,0.0502,0.25,,,,0.3097
K1Sc1La1Cl1Br6_icsd_159097_19,KLaScBr6Cl,False,-4.101,0.0503,0.1,,,,0.2889
Na1Hf2F1Br8_icsd_074945_1,NaHf2Br8F,False,-4.224,0.0503,0.0833,,,,0.2866
Na4Hf1Br8_icsd_633326_1,Na4HfBr8,False,-3.535,0.0503,0.3077,,,,0.3605
K1Sc2Al1Br2I8_icsd_422132_1,KSc2Al(I4Br)2,False,-3.338,0.0504,0.0714,,,,0.2849
Li1Y1Cd2Br8_icsd_166610_1,LiY(CdBr4)2,False,-3.144,0.0506,0.0833,,,,0.2865
K1Y1Cd2Br7I1_icsd_166998_2,KYCd2IBr7,False,-3.086,0.0506,0.0833,,,,0.2865
Li3Al2Br9_icsd_401828_1,Li3Al2Br9,False,-3.284,0.0508,0.2143,,,,0.3047
K1Sc1Y1I7_icsd_060952_2,KYScI7,False,-3.582,0.0509,0.1,,,,0.2888
Na2Sc1Cl1I4_icsd_000484_1,Na2ScI4Cl,False,-3.328,0.0509,0.25,,,,0.3097
Na2Al1Br5_icsd_108812_1,Na2AlBr5,False,-3.159,0.0511,0.25,,,,0.3097
Li3Sc1Hg1Br8_icsd_040534_1,Li3ScHgBr8,False,-3.185,0.0512,0.2308,,,,0.307
Li3Sc1Cd1Br8_icsd_040534_1,Li3ScCdBr8,False,-3.326,0.0513,0.2308,,,,0.307
K1Sc2Br1I6_icsd_035428_1,KSc2I6Br,False,-3.517,0.0513,0.1,,,,0.2888
Na1Sc2Cd1Br9_icsd_281502_1,NaSc2CdBr9,False,-3.529,0.0513,0.0769,,,,0.2856
Na2Al2Br7I1_icsd_041433_1,Na2Al2IBr7,False,-3.151,0.0514,0.1667,,,,0.2981
Na3Al1Br6_icsd_183024_1,Na3AlBr6,False,-3.128,0.0515,0.3,,,,0.3583
Na1Sc2Cd1I9_icsd_281502_1,NaSc2CdI9,False,-3.039,0.0517,0.0769,,,,0.2856
K1Y1Al2F2Br8_icsd_422406_2,KYAl2(Br4F)2,False,-3.955,0.0517,0.0714,,,,0.2848
K1Y1La1F1Br6_icsd_159097_19,KLaYBr6F,False,-4.452,0.0518,0.1,,,,0.2888
K2Sc1Hg2I9_icsd_075583_1,K2ScHg2I9,False,-2.424,0.0519,0.1429,,,,0.2947
K1Y2Br6I1_icsd_035428_1,KY2IBr6,False,-4.131,0.052,0.1,,,,0.2888
K4Sc1Br6I1_icsd_072329_2,K4ScIBr6,False,-3.429,0.0523,0.3333,,,,0.3675
Na1La2Hf1Br11_icsd_081223_1,NaLa2HfBr11,False,-4.099,0.0524,0.0667,,,,0.2841
Li1Y1Al1Br6I1_icsd_159097_19,LiYAlIBr6,False,-3.655,0.0524,0.1,,,,0.2888
K1Sc1Y1F1Br6_icsd_159097_19,KYScBr6F,False,-4.413,0.0524,0.1,,,,0.2888
Li2Sc1Cl1Br4_icsd_000484_1,Li2ScBr4Cl,False,-3.842,0.0525,0.25,,,,0.3096
Li6Si2O7_icsd_025388_1,Li6Si2O7,True,-6.181,0.0526,0.4,,,,0.386
Na2Sc1Hg1Br7_icsd_093723_1,Na2ScHgBr7,False,-3.073,0.0528,0.1818,,,,0.3001
Na1Sc1Y1F6Br1_icsd_159097_19,NaYScBrF6,False,-5.973,0.0529,0.1,,,,0.2887
K1Y1Zn2Br8_icsd_166610_1,KY(ZnBr4)2,False,-3.205,0.0529,0.0833,,,,0.2864
K2Sc2Cl1Br7_icsd_079478_1,K2Sc2Br7Cl,False,-3.916,0.0529,0.1667,,,,0.298
K1Cd1Al1Br4I2_icsd_083588_2,KAlCd(IBr2)2,False,-2.789,0.0531,0.1111,,,,0.2903
Li1Cd2Al1Br8_icsd_061388_1,LiAl(CdBr4)2,False,-2.755,0.0531,0.0833,,,,0.2864
K1Sc1Zn1Br3I3_icsd_171662_1,KScZn(IBr)3,False,-3.153,0.0531,0.1111,,,,0.2903
Na2Sc1F4Br1_icsd_092418_1,Na2ScBrF4,False,-5.151,0.0533,0.25,,,,0.3095
Li1Al3Cl1Br9_icsd_018100_2,LiAl3Br9Cl,False,-3.098,0.0534,0.0714,,,,0.2847
K1Sc1Zn1Br2I4_icsd_083588_1,KScZn(I2Br)2,False,-3.068,0.0535,0.1111,,,,0.2902
Li1Sc1Al1F1Br6_icsd_159098_19,LiScAlBr6F,False,-3.955,0.0536,0.1,,,,0.2887
Li1Y2Cd1Br7S1_icsd_166998_4,LiY2CdSBr7,False,-4.003,0.0536,0.0833,,,,0.2864
Li1Sc2La1Br8I2_icsd_408052_1,LiLaSc2(IBr4)2,False,-3.966,0.0537,0.0714,,,,0.2847
Li1Sc1Hg2Br8_icsd_166610_1,LiSc(HgBr4)2,False,-2.753,0.0538,0.0833,,,,0.2864
K1Sc1Al2F2Br8_icsd_408193_1,KScAl2(Br4F)2,False,-3.872,0.054,0.0714,,,,0.2847
Na2Sc1Hg1I7_icsd_093723_1,Na2ScHgI7,False,-2.66,0.0542,0.1818,,,,0.3
Li4Ti2Zn1O7_icsd_100778_1,Li4Ti2ZnO7,False,-6.336,0.0543,0.2857,,,,0.3144
Li1Y1Zn2Br8_icsd_166610_1,LiY(ZnBr4)2,False,-3.215,0.0544,0.0833,,,,0.2863
Na1Y1Zn2Br8_icsd_166610_1,NaY(ZnBr4)2,False,-3.174,0.0549,0.0833,,,,0.2863
Na1Y1Cd2Br8_icsd_166610_1,NaY(CdBr4)2,False,-3.099,0.0551,0.0833,,,,0.2863
K1Y1Cd2Br8_icsd_166610_1,KY(CdBr4)2,False,-3.128,0.0551,0.0833,,,,0.2863
Na2Y1Cd1Br7_icsd_093723_2,Na2YCdBr7,False,-3.331,0.0553,0.1818,,,,0.3
K1Sc1Y1Cl1Br6_icsd_159097_19,KYScBr6Cl,False,-4.165,0.0557,0.1,,,,0.2886
Na1Sc2F5O1_icsd_412972_2,NaSc2OF5,False,-6.457,0.0558,0.1111,,,,0.2901
K2Sc1Cd1I7_icsd_093723_1,K2ScCdI7,False,-2.841,0.0559,0.1818,,,,0.2999
Li2Hf1Sb1Br11_icsd_081223_2,Li2HfSbBr11,False,-3.288,0.0559,0.1333,,,,0.2932
Li1Sc1Al2Br8I2_icsd_408052_1,LiScAl2(IBr4)2,False,-3.402,0.056,0.0714,,,,0.2846
K3Y1La1Br9_icsd_039809_2,K3LaYBr9,False,-3.846,0.056,0.2143,,,,0.3044
Li1Sc1Hg1Br6_icsd_164941_1,LiScHgBr6,False,-3.132,0.0562,0.1111,,,,0.2901
Li2Y1Br3I2_icsd_413938_1,Li2YI2Br3,False,-3.688,0.0563,0.25,,,,0.3094
Li2Y1Cl1Br4_icsd_000484_1,Li2YBr4Cl,False,-3.96,0.0563,0.25,,,,0.3094
Li1Y2Zn1Br9_icsd_281502_1,LiY2ZnBr9,False,-3.76,0.0564,0.0769,,,,0.2853
K1Hf1Hg1Br5S1_icsd_411443_2,KHfHgSBr5,False,-3.632,0.0565,0.1111,,,,0.2901
K3Sc1Zn1I8_icsd_069143_2,K3ScZnI8,False,-2.859,0.0565,0.2308,,,,0.3067
Na1Sc2Zn1Br9_icsd_281502_1,NaSc2ZnBr9,False,-3.558,0.0569,0.0769,,,,0.2853
Na1Sc1Y1I7_icsd_060952_2,NaYScI7,False,-3.543,0.0569,0.1,,,,0.2885
Li1La1Al2Br8I2_icsd_408052_1,LiLaAl2(IBr4)2,False,-3.445,0.0569,0.0714,,,,0.2845
Li1Sc1Br2I2_Mg1Hf1Cl2S2_sg63_icsd_260003_2_1,LiSc(IBr)2,False,-3.64,0.057,0.1667,,,,0.2978
K1Sc2Cd1I9_icsd_281502_1,KSc2CdI9,False,-3.069,0.057,0.0769,,,,0.2853
K3W1Al1N4_icsd_182574_1,K3AlWN4,False,-6.098,0.0571,0.3333,,,,0.3672
K1Y2Cl1Br6_icsd_035428_1,KY2Br6Cl,False,-4.271,0.0572,0.1,,,,0.2885
K1Sc1Zn2Br8_icsd_166610_1,KSc(ZnBr4)2,False,-3.111,0.0574,0.0833,,,,0.2862
Li2Sc1F2Br3_icsd_418344_1,Li2ScBr3F2,False,-4.53,0.0576,0.25,,,,0.3093
K1Sc2Hg1Br9_icsd_281502_1,KSc2HgBr9,False,-3.423,0.0576,0.0769,,,,0.2853
Li1Y1La1Cl1Br6_icsd_159098_19,LiLaYBr6Cl,False,-4.217,0.0576,0.1,,,,0.2885
K1Sc1Cd2Br8_icsd_166610_1,KSc(CdBr4)2,False,-3.036,0.0576,0.0833,,,,0.2862
K1Ti2Hg1F11_icsd_078867_1,KTi2HgF11,False,-5.15,0.0576,0.0667,,,,0.2838
Li3Y1Zn1Br8_icsd_040534_1,Li3YZnBr8,False,-3.431,0.0576,0.2308,,,,0.3066
Li1Sc2La1Cl2Br8_icsd_408052_1,LiLaSc2(Br4Cl)2,False,-4.161,0.0578,0.0714,,,,0.2845
Na1Sc1Cd2F8_icsd_201623_1,NaScCd2F8,False,-4.78,0.0578,0.0833,,,,0.2861
K1Sc2La1Cl2Br8_icsd_408052_1,KLaSc2(Br4Cl)2,False,-4.17,0.0579,0.0714,,,,0.2845
Li1Sc2Br6I1_icsd_035428_1,LiSc2IBr6,False,-3.916,0.0581,0.1,,,,0.2884
Na4Hf1O4_icsd_202818_1,Na4HfO4,False,-5.818,0.0582,0.4444,,,,0.398
Na1Sc1Y1F1Br6_icsd_159098_19,NaYScBr6F,False,-4.363,0.0585,0.1,,,,0.2884
Na1Y1Br3I1_icsd_186409_1,NaYIBr3,False,-3.857,0.0586,0.1667,,,,0.2977
Na1Hf1Cl3Br2_icsd_060759_1,NaHfBr2Cl3,False,-4.277,0.0587,0.1429,,,,0.2944
K3Sc1Hg1I8_icsd_069143_2,K3ScHgI8,False,-2.715,0.0589,0.2308,,,,0.3066
Li2Y1Zn2Br9_icsd_416032_1,Li2YZn2Br9,False,-3.222,0.059,0.1429,,,,0.2943
K1Sc1Zn1I6_icsd_088790_2,KScZnI6,False,-2.893,0.0591,0.1111,,,,0.2899
Na2Hf1Al1Br9_icsd_180336_1,Na2HfAlBr9,False,-3.586,0.0593,0.1538,,,,0.2959
